   -0.2971415546947913099984362E+00,    0.2954945531219625998176070E+00,,   -0.6019051158011077262699473E+00,   -0.7451637955077486386024077E-02,,   -0.3046074297397876051718413E+00,   -0.3029446872959570269401297E+00,
   -0.2971094051103211342024224E+00,    0.2954089214839153987313125E+00,,   -0.6019671794784340335127126E+00,   -0.7572211334705258867217026E-02,,   -0.3046965540382071679914588E+00,   -0.3029795549607000593184125E+00,
   -0.2970776939761705648379575E+00,    0.2953228752910495580330519E+00,,   -0.6020302434629769550156198E+00,   -0.7692803299975459196957672E-02,,   -0.3047861580030737371771465E+00,   -0.3030140242560556695927687E+00,
   -0.2970464211171286450507978E+00,    0.2952364143956666131529687E+00,,   -0.6020943081034459964939742E+00,   -0.7813414151742692492774722E-02,,   -0.3048762421215691631459777E+00,   -0.3030480952963838792157958E+00,
   -0.2970155863603523016536201E+00,    0.2951495386496815198640320E+00,,   -0.6021593737541817148439804E+00,   -0.7934044191141798041400079E-02,,   -0.3049668068835149625783743E+00,   -0.3030817681959063758512229E+00,
   -0.2969851895352615400724972E+00,    0.2950622479046256518842029E+00,,   -0.6022254407751628235700991E+00,   -0.8054693719589667288971668E-02,,   -0.3050578527814842288989894E+00,   -0.3031150430687083452419017E+00,
   -0.2969552304735678660563281E+00,    0.2949745420116406391386477E+00,,   -0.6022925095319493493661867E+00,   -0.8175363038790822711732176E-02,,   -0.3051493803106630764432339E+00,   -0.3031479200287397479662843E+00,
   -0.2969257090094021833692750E+00,    0.2948864208214795334939140E+00,,   -0.6023605803957607918164285E+00,   -0.8296052450739693773229533E-02,,   -0.3052413899690638032780043E+00,   -0.3031803991898170402841117E+00,
   -0.2968966249790678801900867E+00,    0.2947978841845009245759002E+00,,   -0.6024296537434459253290697E+00,   -0.8416762257730553420387309E-02,,   -0.3053338822573614663724584E+00,   -0.3032124806656264492943365E+00,
   -0.2968679782212877427127751E+00,    0.2947089319506742688403733E+00,,   -0.6024997299575112208458449E+00,   -0.8537492762356851949689940E-02,,   -0.3054268576790395428588454E+00,   -0.3032441645697264709369279E+00,
   -0.2968397685770938210225722E+00,    0.2946195639695701196103528E+00,,   -0.6025708094261190694851393E+00,   -0.8658244267516101988491073E-02,,   -0.3055203167402780195516243E+00,   -0.3032754510155455385245205E+00,
   -0.2968119958898434163074853E+00,    0.2945297800903625695667643E+00,,   -0.6026428925431748240271190E+00,   -0.8779017076418538234605649E-02,,   -0.3056142599499978018684487E+00,   -0.3033063401163909600377622E+00,
   -0.2967846600051835537215084E+00,    0.2944395801618239216779216E+00,,   -0.6027159797081669267981852E+00,   -0.8899811492586978678431819E-02,,   -0.3057086878198855828259184E+00,   -0.3033368319854445882555183E+00,
