    0.3014473286883561087279304E+00,    0.4690855949789157763873959E-02,,    0.4767647202324809541096329E-02,    0.2987654728655365632405960E+00,,   -0.3015710483482205717109537E+00,   -0.4692355361882422082331345E-02,,   -0.4643927542456793844394269E-02,   -0.2987639734534432434109874E+00,
    0.3014847832964768770125374E+00,    0.4751280169312505075041031E-02,,    0.4830255916624892620347964E-02,    0.2987336146273544823515067E+00,,   -0.3016117073364323886153215E+00,   -0.4752838159051170352498161E-02,,   -0.4703331876671157374403265E-02,   -0.2987320566376157615628983E+00,
    0.3015227204740842381625043E+00,    0.4811715350164336157945399E-02,,    0.4892911275332423315376218E-02,    0.2987013503853088169925911E+00,,   -0.3016528903196924460416994E+00,   -0.4813333430165850357340673E-02,,   -0.4762741429722439079341711E-02,   -0.2986997323053073305487715E+00,
    0.3015611404292268815652278E+00,    0.4872161635422728176436635E-02,,    0.4955613624657573268450506E-02,    0.2986686801284046399729277E+00,,   -0.3016945975293197079736274E+00,   -0.4873841338005058254623236E-02,,   -0.4822156524564746860050946E-02,   -0.2986670004258222821391655E+00,
    0.3016000433727548113438388E+00,    0.4932619168333068904175320E-02,,    0.5018363311299012252675311E-02,    0.2986356038453891192929746E+00,,   -0.3017368291997364337930776E+00,   -0.4934362045529688822753656E-02,,   -0.4881577484322718873954727E-02,   -0.2986338609681924438632450E+00,
    0.3016394295181470397437806E+00,    0.4993088092306224856642416E-02,,    0.5081160682260943417531962E-02,    0.2986021215247645632651086E+00,,   -0.3017795855682141592524204E+00,   -0.4994895715892511134370579E-02,,   -0.4941004632193823908892227E-02,   -0.2986003139011783047429560E+00,
    0.3016792990816430375389245E+00,    0.5053568550924397717594161E-02,,    0.5144006084963237412921444E-02,    0.2985682331547812595751168E+00,,   -0.3018228668751703480666038E+00,   -0.5055442512436059132596711E-02,,   -0.5000438291432374171563424E-02,   -0.2985663591932695704045386E+00,
    0.3017196522822249704631759E+00,    0.5114060687941346383666996E-02,,    0.5206899867271630455434206E-02,    0.2985339387234406394178166E+00,,   -0.3018666733640689159301473E+00,   -0.5116002598697239056591002E-02,,   -0.5059878785434790415820316E-02,   -0.2985319968126847745004682E+00,
    0.3017604893415875011442040E+00,    0.5174564647284107810065734E-02,,    0.5269842377447986336846952E-02,    0.2984992382184935011402160E+00,,   -0.3019110052813687161687994E+00,   -0.5176576138408550686875742E-02,,   -0.5119326437663218598572712E-02,   -0.2984972267273690027522548E+00,
    0.3018018104840720639003848E+00,    0.5235080573056882791149746E-02,,    0.5332833964184047204071248E-02,    0.2984641316274427857990759E+00,,   -0.3019558628765555141626464E+00,   -0.5237163295502417215132596E-02,,   -0.5178781571702373298649036E-02,   -0.2984620489049972791306686E+00,
    0.3018436159369031202004408E+00,    0.5295608609541979650003896E-02,,    0.5395874976537484712935111E-02,    0.2984286189375422448932795E+00,,   -0.3020012464021633036281855E+00,   -0.5297764234112101178197918E-02,,   -0.5238244511271972214672132E-02,   -0.2984264633129721233650855E+00,
    0.3018859059299661140585158E+00,    0.5356148901202256729092710E-02,,    0.5458965763999401588080218E-02,    0.2983927001357981056983704E+00,,   -0.3020471561138240446098280E+00,   -0.5358379118575284927317171E-02,,   -0.5297715580139694679928652E-02,   -0.2983904699184252162780240E+00,
    0.3019286806958554336688394E+00,    0.5416701592683675903217022E-02,,    0.5522106676533411473428714E-02,    0.2983563752089670728651072E+00,,   -0.3020935922701841747084472E+00,   -0.5419008113435458406925704E-02,,   -0.5357195102208223147499666E-02,   -0.2983540686882152348502473E+00,
    0.3019719404699667819613751E+00,    0.5477266828817939359197453E-02,,    0.5585298064504584658607200E-02,    0.2983196441435558288191032E+00,,   -0.3021405551329738869981156E+00,   -0.5479651383445000023542093E-02,,   -0.5416683401497479621866660E-02,   -0.2983172595889287959103342E+00,
    0.3020156854903710552662233E+00,    0.5537844754622850418357416E-02,,    0.5648540278720304286252940E-02,    0.2982825069258259187421345E+00,,   -0.3021880449669378521093677E+00,   -0.5540309093567868936602849E-02,,   -0.5476180802151731086269137E-02,   -0.2982800425868808447127378E+00,
    0.3020599159979759917860065E+00,    0.5598435515307059739953388E-02,,    0.5711833670378752003671252E-02,    0.2982449635417904199030659E+00,,   -0.3022360620399364705690459E+00,   -0.5600981408982935727536301E-02,,   -0.5535687628420049577471218E-02,   -0.2982424176481144884043317E+00,
