  0.238000000000000     ,  4.477912239301269E-003,  4.477916658824231E-003
  0.239000000000000     ,  4.493060674657838E-003,  4.493065109131709E-003
  0.240000000000000     ,  4.508164765319472E-003,  4.508169214700485E-003
  0.241000000000000     ,  4.523224362214891E-003,  4.523228826459133E-003
  0.242000000000000     ,  4.538239316711956E-003,  4.538243795775366E-003
  0.243000000000000     ,  4.553209480619125E-003,  4.553213974457497E-003
  0.244000000000000     ,  4.568134706186926E-003,  4.568139214755907E-003
  0.245000000000000     ,  4.583014846109407E-003,  4.583019369364501E-003
  0.246000000000000     ,  4.597849753525594E-003,  4.597854291422157E-003
  0.247000000000000     ,  4.612639282020940E-003,  4.612643834514185E-003
  0.248000000000000     ,  4.627383285628771E-003,  4.627387852673767E-003
  0.249000000000000     ,  4.642081618831724E-003,  4.642086200383395E-003
  0.250000000000000     ,  4.656734136563182E-003,  4.656738732576311E-003
  0.251000000000000     ,  4.671340694208713E-003,  4.671345304637939E-003
  0.252000000000000     ,  4.685901147607488E-003,  4.685905772407308E-003
  0.253000000000000     ,  4.700415353053712E-003,  4.700419992178481E-003
  0.254000000000000     ,  4.714883167298037E-003,  4.714887820701968E-003
  0.255000000000000     ,  4.729304447548975E-003,  4.729309115186141E-003
  0.256000000000000     ,  4.743679051474312E-003,  4.743683733298646E-003
  0.257000000000000     ,  4.758006837202512E-003,  4.758011533167806E-003
  0.258000000000000     ,  4.772287663324114E-003,  4.772292373384021E-003
  0.259000000000000     ,  4.786521388893129E-003,  4.786526113001162E-003
  0.260000000000000     ,  4.800707873428433E-003,  4.800712611537968E-003
  0.261000000000000     ,  4.814846976915151E-003,  4.814851728979424E-003
  0.262000000000000     ,  4.828938559806039E-003,  4.828943325778149E-003
  0.263000000000000     ,  4.842982483022862E-003,  4.842987262855771E-003
  0.264000000000000     ,  4.856978607957770E-003,  4.856983401604302E-003
  0.265000000000000     ,  4.870926796474658E-003,  4.870931603887504E-003
  0.266000000000000     ,  4.884826910910538E-003,  4.884831732042249E-003
  0.267000000000000     ,  4.898678814076893E-003,  4.898683648879886E-003
  0.268000000000000     ,  4.912482369261028E-003,  4.912487217687587E-003
  0.269000000000000     ,  4.926237440227427E-003,  4.926242302229700E-003
  0.270000000000000     ,  4.939943891219094E-003,  4.939948766749093E-003
  0.271000000000000     ,  4.953601586958891E-003,  4.953606475968498E-003
  0.272000000000000     ,  4.967210392650875E-003,  4.967215295091837E-003
  0.273000000000000     ,  4.980770173981628E-003,  4.980775089805560E-003
  0.274000000000000     ,  4.994280797121583E-003,  4.994285726279967E-003
  0.275000000000000     ,  5.007742128726341E-003,  5.007747071170529E-003
  0.276000000000000     ,  5.021154035937997E-003,  5.021158991619210E-003
  0.277000000000000     ,  5.034516386386440E-003,  5.034521355255766E-003
  0.278000000000000     ,  5.047829048190664E-003,  5.047834030199063E-003
  0.279000000000000     ,  5.061091889960075E-003,  5.061096885058377E-003
  0.280000000000000     ,  5.074304780795778E-003,  5.074309788934681E-003
  0.281000000000000     ,  5.087467590291874E-003,  5.087472611421952E-003
  0.282000000000000     ,  5.100580188536747E-003,  5.100585222608443E-003
  0.283000000000000     ,  5.113642446114347E-003,  5.113647493077976E-003
  0.284000000000000     ,  5.126654234105466E-003,  5.126659293911217E-003
  0.285000000000000     ,  5.139615424089007E-003,  5.139620496686943E-003
