   -0.4894999999999999573674359E+01,    0.1854536903181155826914051E+01,    0.4006245737104145721030335E-01,    0.1814474445810114300314808E+01,   4529.11%
   -0.4893333333333333534653775E+01,    0.1868023483331229472881319E+01,    0.4008865829496699451084396E-01,    0.1827934825036262367348172E+01,   4559.73%
   -0.4891666666666666607454772E+01,    0.1881136932917192972070097E+01,    0.4011488457220540454484237E-01,    0.1841022048344987505075210E+01,   4589.37%
   -0.4889999999999999680255769E+01,    0.1893881542323936351124303E+01,    0.4014113623500227545637387E-01,    0.1853740406088933978523414E+01,   4618.06%
   -0.4888333333333333641235185E+01,    0.1906261567742191687102604E+01,    0.4016741331565371747602811E-01,    0.1866094154426537921054319E+01,   4645.79%
   -0.4886666666666666714036182E+01,    0.1918281231378198281589675E+01,    0.4019371584650645312652983E-01,    0.1878087515531691842340933E+01,   4672.59%
   -0.4884999999999999786837179E+01,    0.1929944721662141260409840E+01,    0.4022004385995783803942061E-01,    0.1889724677802183450125995E+01,   4698.46%
   -0.4883333333333333747816596E+01,    0.1941256193456039724765105E+01,    0.4024639738845598585514907E-01,    0.1901009796067583801360001E+01,   4723.43%
   -0.4881666666666666820617593E+01,    0.1952219768259972454416129E+01,    0.4027277646449993475652462E-01,    0.1911946991795472561292968E+01,   4747.49%
   -0.4879999999999999893418590E+01,    0.1962839534417796683030133E+01,    0.4029918112063962665203576E-01,    0.1922540353297157000866946E+01,   4770.67%
   -0.4878333333333332966219587E+01,    0.1973119547321746214407767E+01,    0.4032561138947607370930371E-01,    0.1932793935932270112942888E+01,   4792.97%
   -0.4876666666666666927199003E+01,    0.1983063829615601569855698E+01,    0.4035206730366140692733978E-01,    0.1942711762311940093539420E+01,   4814.40%
   -0.4875000000000000000000000E+01,    0.1992676371397765988646711E+01,    0.4037854889589905654778690E-01,    0.1952297822501867008426757E+01,   4834.99%
   -0.4873333333333333072800997E+01,    0.2001961130422248213989178E+01,    0.4040505619894373123823783E-01,    0.1961556074223304468873152E+01,   4854.73%
   -0.4871666666666667033780413E+01,    0.2010922032299585104908601E+01,    0.4043158924560157074790112E-01,    0.1970490443053983575794064E+01,   4873.64%
   -0.4870000000000000106581410E+01,    0.2019562970696150205895947E+01,    0.4045814806873029856326696E-01,    0.1979104822627419935088255E+01,   4891.73%
   -0.4868333333333333179382407E+01,    0.2027887807532811059729738E+01,    0.4048473270123920803031936E-01,    0.1987403074831571858638313E+01,   4909.02%
   -0.4866666666666666252183404E+01,    0.2035900373182497169466387E+01,    0.4051134317608930807130818E-01,    0.1995389030006407882211761E+01,   4925.51%
   -0.4865000000000000213162821E+01,    0.2043604466666937735652709E+01,    0.4053797952629343420705155E-01,    0.2003066487140644280628976E+01,   4941.21%
   -0.4863333333333333285963818E+01,    0.2051003855851836199519767E+01,    0.4056464178491635264034443E-01,    0.2010439214066920055046239E+01,   4956.14%
   -0.4861666666666666358764815E+01,    0.2058102277642006150415455E+01,    0.4059132998507479495042816E-01,    0.2017510947656931286076087E+01,   4970.30%
   -0.4860000000000000319744231E+01,    0.2064903438174970240481798E+01,    0.4061804415993761074865631E-01,    0.2024285394015032490955264E+01,   4983.71%
   -0.4858333333333333392545228E+01,    0.2071411013013541246863269E+01,    0.4064478434272585788411547E-01,    0.2030766228670815465306987E+01,   4996.38%
   -0.4856666666666666465346225E+01,    0.2077628647337420808582920E+01,    0.4067155056671287183256425E-01,    0.2036957096770708020017082E+01,   5008.31%
